scorer,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,objectA,objectA,objectA
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
122,714.2267456054688,663.1504516601562,0.9999970197677612,659.9510498046875,647.1674194335938,0.9999998807907104,713.9413452148438,628.1785888671875,0.9999995231628418,781.0899047851562,649.8938598632812,0.9999963045120239
123,714.2680053710938,663.1316528320312,0.9999970197677612,659.9853515625,647.1699829101562,0.9999998211860657,713.8639526367188,628.1654663085938,0.9999995231628418,781.1119384765625,649.875732421875,0.9999964237213135
124,714.2587890625,663.1258544921875,0.9999969601631165,660.0550537109375,647.2105712890625,0.9999998211860657,713.8735961914062,628.171875,0.9999995231628418,781.08984375,649.8792724609375,0.9999963045120239
125,714.291748046875,663.1400146484375,0.9999970197677612,660.1215209960938,647.2091674804688,0.9999997615814209,713.9176635742188,628.182373046875,0.9999995231628418,781.0104370117188,649.8642578125,0.999996542930603
126,714.29736328125,663.1318969726562,0.9999969005584717,660.1005249023438,647.2152709960938,0.9999998807907104,713.9041137695312,628.18701171875,0.9999995231628418,781.0734252929688,649.8633422851562,0.9999963045120239
127,714.3079223632812,663.1343383789062,0.9999969005584717,660.0921020507812,647.2118530273438,0.9999998807907104,713.8989868164062,628.21533203125,0.9999995231628418,781.0007934570312,649.83544921875,0.999996542930603
128,714.3294067382812,663.1331176757812,0.9999969005584717,660.0484619140625,647.1734619140625,0.9999998211860657,713.8668823242188,628.2173461914062,0.9999995231628418,780.962890625,649.8414306640625,0.9999966621398926
129,714.2799072265625,663.1495971679688,0.9999969005584717,660.023193359375,647.1407470703125,0.9999998211860657,713.8847045898438,628.1967163085938,0.9999995231628418,780.9521484375,649.8141479492188,0.9999967813491821
130,714.3103637695312,663.1463623046875,0.9999970197677612,660.0176391601562,647.1512451171875,0.9999998807907104,713.9276123046875,628.2526245117188,0.9999995231628418,780.890625,649.8396606445312,0.9999967217445374
131,714.3302612304688,663.1405029296875,0.9999970197677612,660.019775390625,647.1552734375,0.9999998807907104,713.8820190429688,628.2603149414062,0.9999995231628418,780.8858642578125,649.8330688476562,0.9999966621398926
132,714.3132934570312,663.1434936523438,0.9999969005584717,660.0121459960938,647.1842041015625,0.9999998807907104,713.8646850585938,628.2704467773438,0.9999995231628418,780.8632202148438,649.8823852539062,0.999996542930603
133,714.2867431640625,663.1895751953125,0.9999970197677612,660.0203857421875,647.1976318359375,0.9999998807907104,713.8722534179688,628.25,0.9999995827674866,780.7859497070312,649.8548583984375,0.999996542930603
134,714.3277587890625,663.174072265625,0.9999971985816956,660.0327758789062,647.1903076171875,0.9999998211860657,713.8472900390625,628.2600708007812,0.9999996423721313,780.774658203125,649.9091186523438,0.999996542930603
135,714.2945556640625,663.16357421875,0.9999971389770508,659.9886474609375,647.2064819335938,0.9999998807907104,713.8541259765625,628.2534790039062,0.9999995231628418,780.7034301757812,649.9179077148438,0.999996542930603
136,714.2998046875,663.1567993164062,0.9999972581863403,659.9443359375,647.2301025390625,0.9999998807907104,713.8253784179688,628.2354736328125,0.9999995231628418,780.6382446289062,649.9480590820312,0.999996542930603
137,714.3532104492188,663.1458740234375,0.9999971389770508,660.0413818359375,647.1961059570312,0.9999997615814209,713.8427124023438,628.2322998046875,0.9999995231628418,780.7180786132812,650.011474609375,0.9999964237213135
138,714.3502197265625,663.1431274414062,0.9999971389770508,660.037841796875,647.20068359375,0.9999997615814209,713.8711547851562,628.2030029296875,0.9999996423721313,780.6143188476562,650.0302124023438,0.9999962449073792
139,714.3161010742188,663.11376953125,0.9999970197677612,660.0018310546875,647.191162109375,0.9999998807907104,713.8773803710938,628.2198486328125,0.9999995827674866,780.6300659179688,650.0647583007812,0.9999961853027344
140,714.2183227539062,663.151123046875,0.9999971985816956,660.0677490234375,647.2010498046875,0.9999998211860657,713.9765014648438,628.2891845703125,0.9999995231628418,780.6213989257812,650.1016845703125,0.9999960064888
141,714.1421508789062,663.2489013671875,0.9999969005584717,659.9783325195312,647.1664428710938,0.9999998807907104,714.0128784179688,628.3486328125,0.9999995231628418,780.6223754882812,650.0770263671875,0.9999961853027344
142,714.061767578125,663.2604370117188,0.9999966621398926,659.953857421875,647.1661987304688,0.9999998807907104,714.0104370117188,628.358154296875,0.9999995827674866,780.6546020507812,650.1027221679688,0.9999960660934448
143,714.1253051757812,663.2216186523438,0.9999970197677612,659.9328002929688,647.1680908203125,0.9999998807907104,714.028564453125,628.2998657226562,0.9999995827674866,780.6647338867188,650.0902709960938,0.9999961853027344
144,714.0602416992188,663.2404174804688,0.9999969005584717,659.9666137695312,647.1909790039062,0.9999998807907104,714.00048828125,628.3331298828125,0.9999995827674866,780.7277221679688,650.084716796875,0.9999961853027344
145,714.0579223632812,663.2421875,0.9999969005584717,660.0294189453125,647.2544555664062,0.9999997615814209,714.0216064453125,628.3026123046875,0.9999995827674866,780.6763305664062,650.0623779296875,0.9999963641166687
146,714.0494995117188,663.2604370117188,0.9999967813491821,660.0442504882812,647.2508544921875,0.9999998807907104,714.0032348632812,628.2991943359375,0.9999995827674866,780.6837768554688,650.0804443359375,0.9999963045120239
147,714.0473022460938,663.26171875,0.9999967813491821,660.0446166992188,647.2498779296875,0.9999997615814209,713.9945068359375,628.307373046875,0.9999995827674866,780.7096557617188,650.0631713867188,0.9999963045120239
148,714.0457763671875,663.2426147460938,0.9999967813491821,660.0562133789062,647.2158813476562,0.9999998211860657,713.95849609375,628.3433837890625,0.9999996423721313,780.6985473632812,650.0670776367188,0.9999963045120239
149,714.0565185546875,663.2284545898438,0.9999969005584717,660.1085205078125,647.2181396484375,0.9999998211860657,713.9005737304688,628.3338012695312,0.9999996423721313,780.7167358398438,650.0681762695312,0.9999961853027344
150,713.4227905273438,663.539794921875,0.9999967813491821,660.01806640625,647.4088745117188,0.9999998807907104,714.1139526367188,628.5142211914062,0.9999995827674866,778.6889038085938,650.2078857421875,0.9999948740005493
151,713.4275512695312,663.6016235351562,0.9999964237213135,659.9977416992188,647.3529663085938,0.9999998807907104,714.1521606445312,628.4900512695312,0.9999995827674866,778.645263671875,650.2408447265625,0.9999946355819702
152,713.424072265625,663.600830078125,0.9999969601631165,659.8303833007812,647.2174682617188,0.9999998807907104,714.3701171875,628.5292358398438,0.9999994039535522,778.6466674804688,650.1997680664062,0.9999948740005493
153,713.4216918945312,663.61279296875,0.9999970197677612,659.8396606445312,647.21630859375,0.9999998807907104,714.3972778320312,628.5230712890625,0.9999994039535522,778.6066284179688,650.2219848632812,0.9999947547912598
154,713.4605712890625,663.5731201171875,0.9999971389770508,659.8045654296875,647.2407836914062,0.9999998807907104,714.4181518554688,628.4813842773438,0.9999994039535522,778.6512451171875,650.2052001953125,0.9999951124191284
155,713.49072265625,663.5618286132812,0.9999971389770508,659.8624267578125,647.2057495117188,0.9999998807907104,714.4617309570312,628.5106201171875,0.9999994039535522,778.6461791992188,650.1859130859375,0.9999949932098389
156,713.43994140625,663.5878295898438,0.9999970197677612,659.861328125,647.2157592773438,0.9999998211860657,714.434326171875,628.4882202148438,0.9999994039535522,778.6502685546875,650.18505859375,0.9999949932098389
157,713.426025390625,663.6070556640625,0.9999969005584717,659.8557739257812,647.2117309570312,0.9999998211860657,714.442626953125,628.4683227539062,0.9999994039535522,778.6600952148438,650.185791015625,0.9999951124191284
158,713.4338989257812,663.6001586914062,0.9999969005584717,659.9046630859375,647.2412109375,0.9999998807907104,714.4053344726562,628.4694213867188,0.9999994039535522,778.6536865234375,650.16552734375,0.9999951124191284
159,713.4536743164062,663.6041870117188,0.9999970197677612,659.9297485351562,647.2235107421875,0.9999998807907104,714.3867797851562,628.486083984375,0.9999994039535522,778.5997314453125,650.167724609375,0.9999949932098389
160,713.4454956054688,663.6078491210938,0.999997079372406,659.9347534179688,647.2255859375,0.9999998211860657,714.408447265625,628.4749145507812,0.9999994039535522,778.6246948242188,650.1950073242188,0.9999949932098389
161,713.4585571289062,663.5977783203125,0.9999971389770508,659.927490234375,647.2301025390625,0.9999998211860657,714.3883666992188,628.461181640625,0.9999994039535522,778.6428833007812,650.1781005859375,0.9999950528144836
162,713.47119140625,663.5678100585938,0.9999971389770508,659.9415893554688,647.1903076171875,0.9999998211860657,714.385498046875,628.4345092773438,0.9999994039535522,778.6378173828125,650.1695556640625,0.9999953508377075
163,713.481201171875,663.5733032226562,0.9999971985816956,659.91455078125,647.2203979492188,0.9999998807907104,714.3934326171875,628.5094604492188,0.9999994039535522,778.5496215820312,650.1982421875,0.9999951124191284
164,713.490234375,663.6239013671875,0.9999970197677612,659.8276977539062,647.23681640625,0.9999998211860657,714.4944458007812,628.4822387695312,0.9999992847442627,778.5099487304688,650.206298828125,0.9999949932098389
165,713.4744262695312,663.6297607421875,0.9999970197677612,659.7489013671875,647.2706909179688,0.9999998211860657,714.4944458007812,628.4185180664062,0.9999994039535522,778.5667724609375,650.2182006835938,0.9999949336051941
166,713.42529296875,663.658203125,0.9999967813491821,659.734130859375,647.2716674804688,0.9999997615814209,714.5197143554688,628.4923095703125,0.9999994039535522,778.5489501953125,650.2266845703125,0.9999949932098389
167,713.340576171875,663.7120361328125,0.9999969005584717,659.7608642578125,647.3040771484375,0.9999998807907104,715.2920532226562,628.7164916992188,0.9999992251396179,778.5593872070312,650.2369995117188,0.9999946355819702
168,713.3628540039062,663.6883544921875,0.9999969005584717,659.7603759765625,647.29052734375,0.9999998807907104,715.2869873046875,628.7238159179688,0.9999992847442627,778.543701171875,650.2386474609375,0.9999945163726807
169,713.3788452148438,663.6976318359375,0.9999969601631165,659.748291015625,647.279052734375,0.9999998807907104,715.3106079101562,628.7057495117188,0.9999991655349731,778.53125,650.2697143554688,0.9999947547912598
170,713.3666381835938,663.7492065429688,0.9999969601631165,659.82080078125,647.27392578125,0.9999998807907104,714.7192993164062,628.4924926757812,0.9999991655349731,778.5637817382812,650.2386474609375,0.9999946355819702
171,713.305908203125,663.75927734375,0.9999969005584717,659.7925415039062,647.3687133789062,0.9999997615814209,714.7001342773438,628.491455078125,0.9999991655349731,778.551025390625,650.2536010742188,0.999994695186615
172,713.295166015625,663.7643432617188,0.9999969005584717,659.7849731445312,647.3563232421875,0.9999997615814209,715.2960205078125,628.7901000976562,0.9999991655349731,778.5238647460938,650.2596435546875,0.9999946355819702
173,713.2936401367188,663.7603149414062,0.9999970197677612,659.80126953125,647.3656005859375,0.9999997615814209,714.690185546875,628.5035400390625,0.9999991655349731,778.5389404296875,650.2432250976562,0.9999946355819702
174,713.3050537109375,663.7539672851562,0.9999971389770508,659.70849609375,647.357421875,0.9999997615814209,714.7197875976562,628.4967041015625,0.9999991059303284,778.5436401367188,650.2332153320312,0.9999948143959045
175,713.3872680664062,663.7177124023438,0.9999971389770508,659.7466430664062,647.3745727539062,0.9999997615814209,714.7535400390625,628.5248413085938,0.9999991655349731,778.5361938476562,650.2474975585938,0.999994695186615
176,713.3851318359375,663.7133178710938,0.9999971389770508,659.7465209960938,647.375,0.9999997615814209,715.27783203125,628.8136596679688,0.9999992251396179,778.5311279296875,650.2633056640625,0.9999944567680359
177,713.3508911132812,663.7247924804688,0.9999971389770508,659.745849609375,647.3773803710938,0.9999997615814209,714.756103515625,628.5154418945312,0.9999991655349731,778.0398559570312,649.8679809570312,0.9999947547912598
178,713.3666381835938,663.7136840820312,0.9999972581863403,659.71728515625,647.3504028320312,0.9999997615814209,715.2769165039062,628.822998046875,0.9999991655349731,778.0528564453125,649.8735961914062,0.9999947547912598
179,713.393310546875,663.7069702148438,0.9999974370002747,659.7926025390625,647.3400268554688,0.9999998211860657,714.8509521484375,628.5829467773438,0.9999991655349731,778.0814208984375,649.9244995117188,0.9999947547912598
180,713.3992919921875,663.7062377929688,0.9999973773956299,659.765625,647.3046875,0.9999998807907104,714.7604370117188,628.5182495117188,0.9999991655349731,778.0618896484375,649.9038696289062,0.999994695186615
181,713.4019775390625,663.7090454101562,0.9999973773956299,659.76123046875,647.3119506835938,0.9999998211860657,714.767822265625,628.5139770507812,0.9999991655349731,778.09033203125,649.9192504882812,0.999994695186615
182,713.30517578125,663.4654541015625,0.9999974966049194,659.6911010742188,647.3014526367188,0.9999999403953552,714.431884765625,628.5478515625,0.9999992847442627,779.394287109375,650.2989501953125,0.9999963045120239
183,713.2979736328125,663.4537353515625,0.9999974966049194,659.7132568359375,647.3762817382812,0.9999998211860657,714.5043334960938,628.4299926757812,0.9999994039535522,779.4678344726562,650.3274536132812,0.9999961853027344
184,713.3761596679688,663.4786987304688,0.9999973773956299,659.7244873046875,647.3804321289062,0.9999998807907104,714.4738159179688,628.4444580078125,0.9999995231628418,779.3901977539062,650.3157958984375,0.9999961256980896
185,713.3925170898438,663.4893188476562,0.9999973773956299,659.7721557617188,647.3845825195312,0.9999998807907104,714.525146484375,628.4432983398438,0.9999994039535522,779.6402587890625,650.2845458984375,0.9999964237213135
186,713.3858642578125,663.42822265625,0.9999974966049194,659.753173828125,647.4462890625,0.9999998807907104,714.5368041992188,628.4630737304688,0.999999463558197,779.7320556640625,650.2279052734375,0.9999964237213135
187,713.4658203125,663.3793334960938,0.9999974370002747,659.8466796875,647.4427490234375,0.9999998807907104,714.3784790039062,628.427490234375,0.9999995231628418,780.3451538085938,650.246826171875,0.9999963045120239
188,713.4234619140625,663.3604736328125,0.9999974966049194,659.8732299804688,647.4254760742188,0.9999998807907104,714.4292602539062,628.418701171875,0.999999463558197,780.3091430664062,650.2743530273438,0.9999964237213135
189,713.3817749023438,663.4160766601562,0.9999975562095642,659.8389892578125,647.3995361328125,0.9999998807907104,714.4318237304688,628.4627685546875,0.999999463558197,780.3717041015625,650.2742309570312,0.9999961853027344
190,713.4011840820312,663.4576416015625,0.9999975562095642,659.7325439453125,647.39794921875,0.9999998807907104,714.3526611328125,628.4131469726562,0.999999463558197,780.5572509765625,650.2020263671875,0.9999966621398926
191,713.3528442382812,663.427734375,0.9999978542327881,659.8379516601562,647.4065551757812,0.9999998807907104,714.3096923828125,628.4010620117188,0.999999463558197,780.1187133789062,650.3045043945312,0.9999960660934448
192,713.3749389648438,663.4407348632812,0.9999977350234985,659.8526611328125,647.413818359375,0.9999999403953552,714.2156372070312,628.4774780273438,0.9999995231628418,780.1448364257812,650.1976318359375,0.9999961853027344
193,713.3416748046875,663.4541015625,0.9999977350234985,659.8350830078125,647.4226684570312,0.9999998807907104,714.2196044921875,628.4639282226562,0.9999995231628418,780.1972045898438,650.2479248046875,0.9999961853027344
194,713.2966918945312,663.4727172851562,0.999997615814209,659.8489990234375,647.3931884765625,0.9999999403953552,714.2239990234375,628.5112915039062,0.9999995231628418,780.24853515625,650.2540283203125,0.9999960660934448
195,713.2769775390625,663.468017578125,0.9999974966049194,659.806640625,647.2704467773438,0.9999998807907104,714.1700439453125,628.5614013671875,0.9999995827674866,780.1871948242188,650.2537841796875,0.9999959468841553
196,713.243896484375,663.503173828125,0.9999976754188538,659.7796630859375,647.2823486328125,0.9999998211860657,714.1349487304688,628.5360717773438,0.9999995231628418,780.1654663085938,650.3155517578125,0.9999957084655762
197,713.2532348632812,663.467041015625,0.9999976754188538,659.7643432617188,647.2742309570312,0.9999998807907104,714.0509643554688,628.51953125,0.9999995231628418,780.2728881835938,650.3190307617188,0.9999958872795105
198,713.23486328125,663.4915161132812,0.9999974370002747,659.7552490234375,647.2775268554688,0.9999999403953552,714.0086059570312,628.5689086914062,0.9999995827674866,780.2513427734375,650.3331909179688,0.9999958276748657
199,713.2362670898438,663.5791015625,0.9999974966049194,659.7793579101562,647.2471313476562,0.9999998211860657,713.95703125,628.54296875,0.9999995827674866,780.1484375,650.3529663085938,0.999995768070221
200,713.1895751953125,663.5236206054688,0.9999974370002747,659.9320678710938,647.2874755859375,0.9999998807907104,713.9153442382812,628.4478759765625,0.9999995827674866,780.1813354492188,650.4694213867188,0.9999949932098389
201,713.2001342773438,663.5594482421875,0.9999975562095642,659.9506225585938,647.3137817382812,0.9999999403953552,713.9581298828125,628.4738159179688,0.9999995231628418,780.173583984375,650.4810180664062,0.9999949336051941
202,713.1752319335938,663.6058349609375,0.9999974966049194,660.0325317382812,647.3087158203125,0.9999998807907104,713.8825073242188,628.428955078125,0.999999463558197,780.1167602539062,650.5018920898438,0.9999949932098389
